Altium Designer Pick and Place Locations
E:\Programy\Projekty\Microinverter\V2\DCAC\Project Outputs for DCAC\Pick Place\Pick Place for DCAC_V2b.txt

========================================================================================================================
File Design Information:

Date:       14/11/21
Time:       22:20
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

Designator Comment                               Layer       Footprint                         Center-X(mil) Center-Y(mil) Rotation Description                                                                                                                                                                                                                        "JLCPCB Part #" 
C182       100nF                                 BottomLayer CAPC1608X90X35NL10T15             5083.661      5122.047      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C176       100nF                                 BottomLayer CAPC1608X90X35NL10T15             4972.441      5291.535      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C116       100nF                                 BottomLayer CAPC1608X90X35NL10T15             5665.354      2801.378      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C65        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3087.598      2115.157      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C107       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3051.181      4810.039      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C175       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2800.197      1272.638      135      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C174       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2596.457      1222.441      315      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C67        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3362.205      3991.142      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C169       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3315.945      1494.094      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C155       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3238.189      1916.339      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C128       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3052.861      1269.544      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C96        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2932.087      1084.646      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C19        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2492.624      1702.945      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C89        100nF                                 TopLayer    CAPC1608X90X35NL10T15             1736.220      3062.008      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C82        100nF                                 TopLayer    CAPC1608X90X35NL10T15             1595.079      3240.945      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C61        100nF                                 TopLayer    CAPC1608X90X35NL10T15             3620.472      3187.992      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C59        100nF                                 TopLayer    CAPC1608X90X35NL10T15             4011.614      2942.913      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C152       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2616.385      1044.460      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C163       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2738.315      1914.710      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C158       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3597.441      1824.803      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C148       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3243.504      2077.756      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C73        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3712.840      2086.713      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C142       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3655.512      3096.457      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C141       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3656.496      3001.575      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C140       100nF                                 BottomLayer CAPC1608X90X35NL10T15             1469.488      3119.095      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C122       100nF                                 BottomLayer CAPC1608X90X35NL10T15             1470.472      3024.409      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C138       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2959.646      3117.126      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C137       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2959.646      3020.669      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C136       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2183.071      3109.252      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C123       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2183.071      3014.764      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C98        100nF                                 BottomLayer CAPC1608X90X35NL10T15             1815.945      4421.260      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C95        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3650.591      3963.583      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C71        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3045.275      5289.370      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C171       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3130.905      4255.905      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C31        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2676.679      1595.662      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C126       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3405.512      4101.378      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C172       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3053.150      4693.898      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C170       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3025.591      4450.788      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C168       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3149.606      4451.772      90       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C161       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3027.559      4142.717      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C139       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2821.231      2000.759      45       "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C112       100nF                                 BottomLayer CAPC1608X90X35NL10T15             2035.433      3248.819      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C109       100nF                                 BottomLayer CAPC1608X90X35NL10T15             3289.370      4163.386      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C75        100nF                                 BottomLayer CAPC1608X90X35NL10T15             1352.362      3288.386      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C66        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2674.803      3887.205      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C44        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3315.945      1554.134      0        "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C30        100nF                                 BottomLayer CAPC1608X90X35NL10T15             4034.449      896.654       270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C93        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3580.709      3329.724      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C58        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2308.071      3458.661      180      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C55        100nF                                 BottomLayer CAPC1608X90X35NL10T15             2839.567      3292.323      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C54        100nF                                 BottomLayer CAPC1608X90X35NL10T15             3112.205      3297.244      270      "X7R 100nF ±10% 50V 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                        C14663          
C25        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            2197.835      4158.465      0        "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C49        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            1760.827      3124.016      0        "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C47        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            4195.866      3016.732      0        "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C27        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            4128.937      3548.228      270      "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C45        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            1697.835      2961.614      90       "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C43        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            1840.551      3638.780      270      "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C42        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            1865.158      4099.409      270      "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C28        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            4110.236      2875.000      90       "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C26        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            4112.205      4015.748      270      "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
C38        "10uF 50V"                            BottomLayer CAPC3216X229X50NL20T25            5815.945      2039.370      270      "X5R ±10% 50V 10uF 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"                                                                                                                                                         C13585          
R203       1K                                    BottomLayer RESC1005X40X25NL05T10             2035.039      3901.772      90       "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R156       1K                                    BottomLayer RESC1005X40X25NL05T10             3714.567      3316.929      180      "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R115       1K                                    TopLayer    RESC1005X40X25NL05T10             1406.496      3257.874      180      "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R172       1K                                    BottomLayer RESC1005X40X25NL05T10             3715.551      3168.307      180      "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R144       1K                                    BottomLayer RESC1005X40X25NL05T10             1327.756      3376.968      0        "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R103       1K                                    BottomLayer RESC1005X40X25NL05T10             2192.913      3364.173      180      "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
R16        1K                                    BottomLayer RESC1005X40X25NL05T10             3013.780      3325.787      90       "±1% 1/16W ±100ppm/? 1kO 0402 Chip Resistor - Surface Mount ROHS"                                                                                                                                                                  C11702          
U1         LTV-814S                              BottomLayer LTV-814S                          5646.850      3657.480      270      "5000Vrms Transistor Output Optocouplers SMD-4 Optocouplers - Phototransistor Output ROHS"                                                                                                                                         C106900         
U5         LTV-814S                              BottomLayer LTV-814S                          6030.118      2786.811      180      "5000Vrms Transistor Output Optocouplers SMD-4 Optocouplers - Phototransistor Output ROHS"                                                                                                                                         C106900         
